Section,Sub Section,Index Name,Column Name,Currency,Unit,Source URL,Active,Discovered At,Review Status
,,Australia Bauxite (High-Temperature) CIF China SMM-AL-BA-004 USD/dmt 0 24/04/2026,Australia Bauxite (High-Temperature) CIF China SMM-AL-BA-004 USD/dmt 0 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Australia Bauxite (High-Temperature) CIF China SMM-AL-BA-004,Australia Bauxite (High-Temperature) CIF China SMM-AL-BA-004 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Australia Bauxite (High-Temperature) CIF China,Australia Bauxite (High-Temperature) CIF China (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Malaysia Bauxite CIF China SMM-AL-BA-016 USD/tonne 0 24/04/2026,Malaysia Bauxite CIF China SMM-AL-BA-016 USD/tonne 0 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Malaysia Bauxite CIF China SMM-AL-BA-016,Malaysia Bauxite CIF China SMM-AL-BA-016 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Malaysia Bauxite CIF China,Malaysia Bauxite CIF China (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Malaysia Washed Bauxite CIF China SMM-AL-BA-017 USD/dmt 0 24/04/2026,Malaysia Washed Bauxite CIF China SMM-AL-BA-017 USD/dmt 0 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Malaysia Washed Bauxite CIF China SMM-AL-BA-017,Malaysia Washed Bauxite CIF China SMM-AL-BA-017 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Malaysia Washed Bauxite CIF China,Malaysia Washed Bauxite CIF China (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,The Republic of Ghana Bauxite CIF China SMM-AL-BA-018 USD/dmt 0 24/04/2026,The Republic of Ghana Bauxite CIF China SMM-AL-BA-018 USD/dmt 0 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,The Republic of Ghana Bauxite CIF China SMM-AL-BA-018,The Republic of Ghana Bauxite CIF China SMM-AL-BA-018 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,The Republic of Ghana Bauxite CIF China,The Republic of Ghana Bauxite CIF China (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Indonesia Bauxite SMM-AL-BA-008 USD/dmt 0 24/04/2026,Indonesia Bauxite SMM-AL-BA-008 USD/dmt 0 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Indonesia Bauxite SMM-AL-BA-008,Indonesia Bauxite SMM-AL-BA-008 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Indonesia Bauxite,Indonesia Bauxite (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Bauxite CFR Turkey SMM-AL-BA-019 USD/dmt +3 17/04/2026,Bauxite CFR Turkey SMM-AL-BA-019 USD/dmt +3 17/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Bauxite CFR Turkey SMM-AL-BA-019,Bauxite CFR Turkey SMM-AL-BA-019 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Bauxite CFR Turkey,Bauxite CFR Turkey (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shanxi Bauxite SMM-AL-BA-006 USD/tonne -0.02 16/04/2026,Shanxi Bauxite SMM-AL-BA-006 USD/tonne -0.02 16/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shanxi Bauxite SMM-AL-BA-006,Shanxi Bauxite SMM-AL-BA-006 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shanxi Bauxite,Shanxi Bauxite (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Shanxi Bauxite (A/S ratio 5, Al₂O₃ 60%) SMM-AL-BA-009 USD/tonne -0.02 16/04/2026","Shanxi Bauxite (A/S ratio 5, Al₂O₃ 60%) SMM-AL-BA-009 USD/tonne -0.02 16/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Shanxi Bauxite (A/S ratio 5, Al₂O₃ 60%) SMM-AL-BA-009","Shanxi Bauxite (A/S ratio 5, Al₂O₃ 60%) SMM-AL-BA-009 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Shanxi Bauxite (A/S ratio 5, Al₂O₃ 60%)","Shanxi Bauxite (A/S ratio 5, Al₂O₃ 60%) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Henan Bauxite (A/S ratio 6, Al₂O₃ 62%) SMM-AL-BA-010 USD/tonne -0.02 16/04/2026","Henan Bauxite (A/S ratio 6, Al₂O₃ 62%) SMM-AL-BA-010 USD/tonne -0.02 16/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Henan Bauxite (A/S ratio 6, Al₂O₃ 62%) SMM-AL-BA-010","Henan Bauxite (A/S ratio 6, Al₂O₃ 62%) SMM-AL-BA-010 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Henan Bauxite (A/S ratio 6, Al₂O₃ 62%)","Henan Bauxite (A/S ratio 6, Al₂O₃ 62%) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Henan Bauxite (A/S ratio 5, Al₂O₃ 60%) SMM-AL-BA-011 USD/tonne -0.02 16/04/2026","Henan Bauxite (A/S ratio 5, Al₂O₃ 60%) SMM-AL-BA-011 USD/tonne -0.02 16/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Henan Bauxite (A/S ratio 5, Al₂O₃ 60%) SMM-AL-BA-011","Henan Bauxite (A/S ratio 5, Al₂O₃ 60%) SMM-AL-BA-011 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Henan Bauxite (A/S ratio 5, Al₂O₃ 60%)","Henan Bauxite (A/S ratio 5, Al₂O₃ 60%) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Guangxi Bauxite (A/S ratio 7, Al₂O₃ 53%) SMM-AL-BA-012 USD/tonne -0.01 16/04/2026","Guangxi Bauxite (A/S ratio 7, Al₂O₃ 53%) SMM-AL-BA-012 USD/tonne -0.01 16/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Guangxi Bauxite (A/S ratio 7, Al₂O₃ 53%) SMM-AL-BA-012","Guangxi Bauxite (A/S ratio 7, Al₂O₃ 53%) SMM-AL-BA-012 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Guangxi Bauxite (A/S ratio 7, Al₂O₃ 53%)","Guangxi Bauxite (A/S ratio 7, Al₂O₃ 53%) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Guangxi Bauxite (A/S ratio 6, Al₂O₃ 53%) SMM-AL-BA-013 USD/tonne -0.01 16/04/2026","Guangxi Bauxite (A/S ratio 6, Al₂O₃ 53%) SMM-AL-BA-013 USD/tonne -0.01 16/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Guangxi Bauxite (A/S ratio 6, Al₂O₃ 53%) SMM-AL-BA-013","Guangxi Bauxite (A/S ratio 6, Al₂O₃ 53%) SMM-AL-BA-013 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Guangxi Bauxite (A/S ratio 6, Al₂O₃ 53%)","Guangxi Bauxite (A/S ratio 6, Al₂O₃ 53%) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Guizhou Bauxite SMM-AL-BA-005 USD/tonne -0.02 16/04/2026,Guizhou Bauxite SMM-AL-BA-005 USD/tonne -0.02 16/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Guizhou Bauxite SMM-AL-BA-005,Guizhou Bauxite SMM-AL-BA-005 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Guizhou Bauxite,Guizhou Bauxite (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Guizhou Bauxite (A/S ratio 5.5, Al₂O₃ 58%) SMM-AL-BA-014 USD/tonne -0.01 16/04/2026","Guizhou Bauxite (A/S ratio 5.5, Al₂O₃ 58%) SMM-AL-BA-014 USD/tonne -0.01 16/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Guizhou Bauxite (A/S ratio 5.5, Al₂O₃ 58%) SMM-AL-BA-014","Guizhou Bauxite (A/S ratio 5.5, Al₂O₃ 58%) SMM-AL-BA-014 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Guizhou Bauxite (A/S ratio 5.5, Al₂O₃ 58%)","Guizhou Bauxite (A/S ratio 5.5, Al₂O₃ 58%) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Guiyang Bauxite (A/S ratio 6, Al₂O₃ 60%) SMM-AL-BA-015 USD/tonne -0.01 16/04/2026","Guiyang Bauxite (A/S ratio 6, Al₂O₃ 60%) SMM-AL-BA-015 USD/tonne -0.01 16/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Guiyang Bauxite (A/S ratio 6, Al₂O₃ 60%) SMM-AL-BA-015","Guiyang Bauxite (A/S ratio 6, Al₂O₃ 60%) SMM-AL-BA-015 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"Guiyang Bauxite (A/S ratio 6, Al₂O₃ 60%)","Guiyang Bauxite (A/S ratio 6, Al₂O₃ 60%) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Alumina (Al₂O₃≥98.5%) FOB Western Australia SMM-AL-AO-002 USD/tonne 0 24/04/2026,Alumina (Al₂O₃≥98.5%) FOB Western Australia SMM-AL-AO-002 USD/tonne 0 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Alumina (Al₂O₃≥98.5%) FOB Western Australia SMM-AL-AO-002,Alumina (Al₂O₃≥98.5%) FOB Western Australia SMM-AL-AO-002 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Alumina (Al₂O₃≥98.5%) FOB Western Australia,Alumina (Al₂O₃≥98.5%) FOB Western Australia (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Alumina (Al₂O₃≥98.5%) FOB Easten Australia SMM-AL-AO-003 USD/tonne 0 24/04/2026,Alumina (Al₂O₃≥98.5%) FOB Easten Australia SMM-AL-AO-003 USD/tonne 0 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Alumina (Al₂O₃≥98.5%) FOB Easten Australia SMM-AL-AO-003,Alumina (Al₂O₃≥98.5%) FOB Easten Australia SMM-AL-AO-003 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Alumina (Al₂O₃≥98.5%) FOB Easten Australia,Alumina (Al₂O₃≥98.5%) FOB Easten Australia (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Alumina (Al₂O₃≥98.5%) Fob Indonesia SMM-AL-AO-004 USD/tonne 0 24/04/2026,Alumina (Al₂O₃≥98.5%) Fob Indonesia SMM-AL-AO-004 USD/tonne 0 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Alumina (Al₂O₃≥98.5%) Fob Indonesia SMM-AL-AO-004,Alumina (Al₂O₃≥98.5%) Fob Indonesia SMM-AL-AO-004 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Alumina (Al₂O₃≥98.5%) Fob Indonesia,Alumina (Al₂O₃≥98.5%) Fob Indonesia (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Alumina (Al₂O₃≥98.5%) FOB Brazil SMM-AL-AO-027 USD/tonne 0 24/04/2026,Alumina (Al₂O₃≥98.5%) FOB Brazil SMM-AL-AO-027 USD/tonne 0 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Alumina (Al₂O₃≥98.5%) FOB Brazil SMM-AL-AO-027,Alumina (Al₂O₃≥98.5%) FOB Brazil SMM-AL-AO-027 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Alumina (Al₂O₃≥98.5%) FOB Brazil,Alumina (Al₂O₃≥98.5%) FOB Brazil (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Alumina (Al₂O₃≥98.5%) FOB Vietnam SMM-AL-AO-028 USD/tonne 0 24/04/2026,Alumina (Al₂O₃≥98.5%) FOB Vietnam SMM-AL-AO-028 USD/tonne 0 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Alumina (Al₂O₃≥98.5%) FOB Vietnam SMM-AL-AO-028,Alumina (Al₂O₃≥98.5%) FOB Vietnam SMM-AL-AO-028 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Alumina (Al₂O₃≥98.5%) FOB Vietnam,Alumina (Al₂O₃≥98.5%) FOB Vietnam (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Lianyungang Alumina (Al₂O₃≥98.5%) SMM-AL-AO-025 USD/tonne -0.23 24/04/2026,SMM Lianyungang Alumina (Al₂O₃≥98.5%) SMM-AL-AO-025 USD/tonne -0.23 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Lianyungang Alumina (Al₂O₃≥98.5%) SMM-AL-AO-025,SMM Lianyungang Alumina (Al₂O₃≥98.5%) SMM-AL-AO-025 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Lianyungang Alumina (Al₂O₃≥98.5%),SMM Lianyungang Alumina (Al₂O₃≥98.5%) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Bayuquan Alumina (Al₂O₃≥98.5%) SMM-AL-AO-026 USD/tonne -0.23 24/04/2026,SMM Bayuquan Alumina (Al₂O₃≥98.5%) SMM-AL-AO-026 USD/tonne -0.23 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Bayuquan Alumina (Al₂O₃≥98.5%) SMM-AL-AO-026,SMM Bayuquan Alumina (Al₂O₃≥98.5%) SMM-AL-AO-026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Bayuquan Alumina (Al₂O₃≥98.5%),SMM Bayuquan Alumina (Al₂O₃≥98.5%) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Shandong Alumina (Al₂O₃≥98.5%) SMM-AL-AO-020 USD/tonne -0.22 24/04/2026,SMM Shandong Alumina (Al₂O₃≥98.5%) SMM-AL-AO-020 USD/tonne -0.22 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Shandong Alumina (Al₂O₃≥98.5%) SMM-AL-AO-020,SMM Shandong Alumina (Al₂O₃≥98.5%) SMM-AL-AO-020 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Shandong Alumina (Al₂O₃≥98.5%),SMM Shandong Alumina (Al₂O₃≥98.5%) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Henan Alumina (Al₂O₃≥98.5%) SMM-AL-AO-021 USD/tonne -0.23 24/04/2026,SMM Henan Alumina (Al₂O₃≥98.5%) SMM-AL-AO-021 USD/tonne -0.23 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Henan Alumina (Al₂O₃≥98.5%) SMM-AL-AO-021,SMM Henan Alumina (Al₂O₃≥98.5%) SMM-AL-AO-021 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Henan Alumina (Al₂O₃≥98.5%),SMM Henan Alumina (Al₂O₃≥98.5%) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Shanxi Alumina (Al₂O₃≥98.5%) SMM-AL-AO-022 USD/tonne -0.23 24/04/2026,SMM Shanxi Alumina (Al₂O₃≥98.5%) SMM-AL-AO-022 USD/tonne -0.23 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Shanxi Alumina (Al₂O₃≥98.5%) SMM-AL-AO-022,SMM Shanxi Alumina (Al₂O₃≥98.5%) SMM-AL-AO-022 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Shanxi Alumina (Al₂O₃≥98.5%),SMM Shanxi Alumina (Al₂O₃≥98.5%) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Guangxi Alumina (Al₂O₃≥98.5%) SMM-AL-AO-023 USD/tonne -0.23 24/04/2026,SMM Guangxi Alumina (Al₂O₃≥98.5%) SMM-AL-AO-023 USD/tonne -0.23 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Guangxi Alumina (Al₂O₃≥98.5%) SMM-AL-AO-023,SMM Guangxi Alumina (Al₂O₃≥98.5%) SMM-AL-AO-023 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Guangxi Alumina (Al₂O₃≥98.5%),SMM Guangxi Alumina (Al₂O₃≥98.5%) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Guizhou Alumina (Al₂O₃≥98.5%) SMM-AL-AO-024 USD/tonne -0.23 24/04/2026,SMM Guizhou Alumina (Al₂O₃≥98.5%) SMM-AL-AO-024 USD/tonne -0.23 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Guizhou Alumina (Al₂O₃≥98.5%) SMM-AL-AO-024,SMM Guizhou Alumina (Al₂O₃≥98.5%) SMM-AL-AO-024 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Guizhou Alumina (Al₂O₃≥98.5%),SMM Guizhou Alumina (Al₂O₃≥98.5%) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Name Unit Index Change Date,Name Unit Index Change Date (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Index,Index (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Bauxite Index SMM-AL-BA-001 USD/dmt 0 24/04/2026,SMM Bauxite Index SMM-AL-BA-001 USD/dmt 0 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Bauxite Index SMM-AL-BA-001,SMM Bauxite Index SMM-AL-BA-001 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Bauxite Index,SMM Bauxite Index (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-001 USD/tonne -0.34 24/04/2026,SMM Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-001 USD/tonne -0.34 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-001,SMM Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-001 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Alumina Index (Al₂O₃≥98.5%),SMM Alumina Index (Al₂O₃≥98.5%) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Shandong Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-015 USD/tonne -0.4 24/04/2026,SMM Shandong Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-015 USD/tonne -0.4 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Shandong Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-015,SMM Shandong Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-015 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Shandong Alumina Index (Al₂O₃≥98.5%),SMM Shandong Alumina Index (Al₂O₃≥98.5%) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Henan Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-016 USD/tonne -0.42 24/04/2026,SMM Henan Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-016 USD/tonne -0.42 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Henan Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-016,SMM Henan Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-016 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Henan Alumina Index (Al₂O₃≥98.5%),SMM Henan Alumina Index (Al₂O₃≥98.5%) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Shanxi Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-017 USD/tonne -0.3 24/04/2026,SMM Shanxi Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-017 USD/tonne -0.3 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Shanxi Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-017,SMM Shanxi Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-017 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Shanxi Alumina Index (Al₂O₃≥98.5%),SMM Shanxi Alumina Index (Al₂O₃≥98.5%) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Guizhou Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-018 USD/tonne -0.36 24/04/2026,SMM Guizhou Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-018 USD/tonne -0.36 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Guizhou Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-018,SMM Guizhou Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-018 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Guizhou Alumina Index (Al₂O₃≥98.5%),SMM Guizhou Alumina Index (Al₂O₃≥98.5%) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Guangxi Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-019 USD/tonne -0.33 24/04/2026,SMM Guangxi Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-019 USD/tonne -0.33 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Guangxi Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-019,SMM Guangxi Alumina Index (Al₂O₃≥98.5%) SMM-AL-AO-019 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM Guangxi Alumina Index (Al₂O₃≥98.5%),SMM Guangxi Alumina Index (Al₂O₃≥98.5%) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
